,Season,Rank,Player,Pos,Age,G,MP,PTS,AST,TRB,STL,BLK,FG%,eFG%,FT%,PF,WS,WS/48,First,Pts Won,Pts Max,Share,MVP,raptor_offense,raptor_defense,predator_offense,predator_defense
368,2021,11,Russell Westbrook,PG,32,65,36.4,22.2,11.7,11.5,1.4,0.4,0.439,0.474,0.656,2.9,3.7,0.075,0,5,1010,0.005,0,-1.215380972,-5.131704953,3.167447736,-6.440380182
369,2021,12,Ben Simmons,PG,24,58,32.4,14.3,6.9,7.2,1.6,0.6,0.557,0.56,0.613,2.9,6.0,0.153,0,3,1010,0.003,0,3.654630753,0.583405368,1.949009571,1.032363661
370,2021,13T,James Harden,PG,31,44,36.6,24.6,10.8,7.9,1.2,0.8,0.466,0.548,0.861,2.3,7.0,0.208,0,1,1010,0.001,0,10.56898315,-0.757309445,9.468271509,-0.61803427
371,2021,13T,LeBron James,PG,36,45,33.4,25.0,7.8,7.7,1.1,0.6,0.513,0.576,0.698,1.6,5.6,0.179,0,1,1010,0.001,0,10.09547514,2.958976788,8.828554366,2.107550366
372,2021,13T,Kawhi Leonard,SF,29,52,34.1,24.8,5.2,6.5,1.6,0.4,0.512,0.568,0.885,1.6,8.8,0.238,0,1,1010,0.001,0,6.286072931,0.969297171,5.862209034,2.832610885
373,2022,1,Nikola Jokic,C,26,74,33.5,27.1,7.9,13.8,1.5,0.9,0.583,0.62,0.81,2.6,15.2,0.296,65,875,1000,0.875,1,3.429058937,6.861562744,8.738566719,3.426448314
374,2022,2,Joel Embiid,C,27,68,33.8,30.6,4.2,11.7,1.1,1.5,0.499,0.534,0.814,2.7,12.0,0.252,26,706,1000,0.706,0,-0.192169962,6.428160708,1.615366525,4.706830795
375,2022,3,Giannis Antetokounmpo,PF,27,67,32.9,29.9,5.8,11.6,1.1,1.4,0.553,0.582,0.722,3.2,12.9,0.281,9,595,1000,0.595,0,5.178573848,4.506586436,3.583051873,3.769231181
376,2022,4,Devin Booker,SG,25,68,34.5,26.8,4.8,5.0,1.1,0.4,0.466,0.53,0.868,2.6,7.6,0.156,0,216,1000,0.216,0,2.437557473,-2.807937892,0.390593762,-3.082797511
377,2022,5,Luka Doncic,PG,22,65,35.4,28.4,8.7,9.1,1.2,0.6,0.457,0.529,0.744,2.2,7.6,0.159,0,146,1000,0.146,0,5.98405849,3.225569315,7.639561157,4.609140727
378,2022,6,Jayson Tatum,SF,23,76,35.9,26.9,4.4,8.0,1.0,0.6,0.453,0.526,0.853,2.3,9.6,0.169,0,43,1000,0.043,0,1.445766935,0.801288512,3.145569138,0.99099076
379,2022,7,Ja Morant,PG,22,57,33.1,27.4,6.7,5.7,1.2,0.4,0.493,0.53,0.761,1.5,6.7,0.171,0,10,1000,0.01,0,7.300866506,1.479527449,5.341632311,2.641227958
380,2022,8,Stephen Curry,PG,33,64,34.5,25.5,6.3,5.2,1.3,0.4,0.437,0.554,0.923,2.0,8.0,0.173,0,4,1000,0.004,0,8.037071831,0.823721195,9.163987795,1.328033784
381,2022,9,Chris Paul,PG,36,65,32.9,14.7,10.8,4.4,1.9,0.3,0.493,0.536,0.837,2.1,9.4,0.21,0,2,1000,0.002,0,5.643234587,0.279848959,3.355895862,1.07018717
382,2022,10T,DeMar DeRozan,PF,32,76,36.1,27.9,4.9,5.2,0.9,0.3,0.504,0.521,0.877,2.3,8.8,0.154,0,1,1000,0.001,0,0.821031091,-3.813085628,-1.542546903,-2.658873292
383,2022,10T,Kevin Durant,PF,33,55,37.2,29.9,6.4,7.4,0.9,0.9,0.518,0.57,0.91,2.1,8.4,0.198,0,1,1000,0.001,0,-2.574445485,-6.982249349,1.826957834,-8.754412216
384,2022,10T,LeBron James,C,37,56,37.2,30.3,6.2,8.2,1.3,1.1,0.524,0.59,0.756,2.2,7.5,0.172,0,1,1000,0.001,0,4.63728178,0.104579405,4.468344109,-0.371050323
385,2023,1,Joel Embiid,C,28,66,34.6,33.1,4.2,10.2,1.0,1.7,0.548,0.573,0.857,3.1,12.3,0.259,73,915,1000,0.915,1,-1.985531469006145,7.098068874171199,-0.6393394716687666,5.590005813700042
386,2023,2,Nikola Jokic,C,27,69,33.7,24.5,9.8,11.8,1.3,0.7,0.632,0.66,0.822,2.5,14.9,0.308,15,674,1000,0.674,0,8.134040941641528,2.387894900085436,8.373640089589538,3.123180464451119
387,2023,3,Giannis Antetokounmpo,PF,28,63,32.1,31.1,5.7,11.8,0.8,0.8,0.553,0.572,0.645,3.1,8.6,0.204,12,606,1000,0.606,0,-5.296677162408116,-5.377618897656274,-3.891641193061432,-7.910818880024771
388,2023,4,Jayson Tatum,SF,24,74,36.9,30.1,4.6,8.8,1.1,0.7,0.466,0.543,0.854,2.2,10.5,0.185,0,280,1000,0.28,0,4.724842350766005,1.134508254234952,3.885802096162561,0.622186263909495
389,2023,5,Shai Gilgeous-Alexander,PG,24,68,35.5,31.4,5.5,4.8,1.6,1.0,0.51,0.531,0.905,2.8,11.4,0.226,0,46,1000,0.046,0,5.012311545388262,0.1616610151844195,4.426448747236767,0.8903252269288734
390,2023,6,Donovan Mitchell,SG,26,68,35.8,28.3,4.4,4.3,1.5,0.4,0.484,0.572,0.867,2.5,8.9,0.176,0,30,1000,0.03,0,5.462998102926237,-2.381004034654969,4.071020700028678,-1.217393576835665
391,2023,7,Domantas Sabonis,C,26,79,34.6,19.1,7.3,12.3,0.8,0.5,0.615,0.632,0.742,3.5,12.6,0.221,0,27,1000,0.027,0,-6.328715383357324,1.634241921537613,-5.733155395278264,0.2044367588488395
392,2023,8,Luka Doncic,PG,23,66,36.2,32.4,8.0,8.6,1.4,0.5,0.496,0.56,0.742,2.5,10.2,0.204,0,10,1000,0.01,0,8.272469954461556,-0.4488619418488272,7.922574451543398,-0.1795504259433128
393,2023,9,Stephen Curry,PG,34,56,34.7,29.4,6.3,6.1,0.9,0.4,0.493,0.614,0.915,2.1,7.8,0.192,0,5,1000,0.005,0,7.450293181368516,-1.714806317028024,6.534400913315676,-0.9434594024286348
394,2023,10,Jimmy Butler,PF,33,64,33.4,22.9,5.3,5.9,1.8,0.3,0.539,0.56,0.85,1.3,12.3,0.277,0,3,1000,0.003,0,4.052922586920703,1.246758460008968,4.185950370030445,2.119834137557497
395,2023,11,De'Aaron Fox,PG,25,73,33.4,25.0,6.1,4.2,1.1,0.3,0.512,0.557,0.78,2.4,7.4,0.146,0,2,1000,0.002,0,3.934258421653929,-5.604629912662675,4.2837362319422,-3.788430665184408
396,2023,12T,Jalen Brunson,PG,26,68,35.0,24.0,6.2,3.5,0.9,0.2,0.491,0.547,0.829,2.2,8.7,0.175,0,1,1000,0.001,0,10.02089820409391,-0.9379401860031892,10.88211203612109,-0.4634009103883781
397,2023,12T,Ja Morant,PG,23,61,31.9,26.2,8.1,5.9,1.1,0.3,0.466,0.504,0.748,1.6,6.0,0.148,0,1,1000,0.001,0,2.663436472471076,1.139497548074101,2.219711814046356,0.8592907744432948
